Price
36.863125000000004
37.43875
38.014375
38.59
22.79
34.8
28.97
49.78
49.56
34.67
34.6
37.11
36.183749999999996
35.2575
34.33125
33.405
32.47875
31.5525
30.62625
29.7
28.77375
27.8475
26.92125
25.994999999999997
25.06875
24.1425
23.21625
22.29
27.12
52.1
93.19
52.44
51.64
48.47
59.92
48.67
47.565000000000005
46.46
45.355000000000004
44.25
43.145
42.04
40.935
39.83
38.725
37.62
36.515
35.41
34.305
33.2
32.095
30.99
28.86
32.02
46.34
42.53
46.13
34.6
26.22
22.16
21.92
21.68
21.44
21.2
20.96
20.72
20.48
20.240000000000002
20.0
19.76
19.52
19.28
19.04
18.8
18.560000000000002
18.32
9.59
20.61
24.24
9.74
24.32
6.12
0.84
6.13
6.9975000000000005
7.865
8.7325
9.600000000000001
10.467500000000001
11.335
12.2025
13.07
13.9375
14.805
15.672500000000003
16.540000000000003
17.407500000000002
18.275000000000002
19.142500000000002
20.01
16.62
20.17
37.67
20.93
19.33
16.2
4.73
17.21
17.299375
17.38875
17.478125000000002
17.567500000000003
17.656875
17.74625
17.835625
17.925
18.014375
18.10375
18.193125000000002
18.2825
18.371875
18.46125
18.550625
18.64
20.67
292.23
29.65
25.83
23.56
23.82
20.83
21.07
21.1475
21.225
21.3025
21.38
21.4575
21.535
21.6125
21.689999999999998
21.7675
21.845
21.9225
22.0
22.0775
22.154999999999998
22.232499999999998
22.31
23.18
30.63
30.67
29.59
30.11
27.64
20.05
26.77
25.548125
24.326249999999998
23.104374999999997
21.8825
20.660625
19.43875
18.216875
16.994999999999997
15.773124999999999
14.55125
13.329374999999999
12.107499999999998
10.885625
9.66375
8.441875
7.22
2.76
27.95
21.41
24.43
28.94
29.59
23.89
37.72
35.90375
34.0875
32.27125
30.455
28.63875
26.822499999999998
25.00625
23.189999999999998
21.37375
19.5575
17.74125
15.925
14.10875
12.2925
10.47625
8.66
2.25
274.99
21.31
18.97
16.54
15.81
13.55
16.3
15.649375000000001
14.998750000000001
14.348125000000001
13.697500000000002
13.046875
12.39625
11.745625
11.095
10.444375
9.793750000000001
9.143125000000001
8.4925
7.841875
7.19125
6.540625
5.89
3.11
11.0
16.14
14.5
13.15
6.75
1.93
15.46
15.689375
15.918750000000001
16.148125
16.3775
16.606875
16.83625
17.065625
17.295
17.524375
17.75375
17.983125
18.2125
18.441875
18.67125
18.900624999999998
19.13
20.78
22.01
22.96
21.51
18.54
19.7
16.16
20.22
20.106875
19.99375
19.880625
19.7675
19.654374999999998
19.541249999999998
19.428124999999998
19.314999999999998
19.201875
19.08875
18.975625
18.8625
18.749375
18.63625
18.523125
18.41
19.44
33.19
21.31
19.47
18.77
15.19
14.82
18.66
12.63375
6.6075
0.5812500000000007
5.445
11.471250000000001
17.4975
23.523750000000003
29.55
35.57625
41.602500000000006
47.62875000000001
53.655
59.681250000000006
65.70750000000001
71.73375
77.76
21.67
0.28
18.92
10.3
11.18
5.64
5.61
6.94
7.628125000000001
8.31625
9.004375
9.692499999999999
10.380625
11.06875
11.756875
12.445
13.133125
13.82125
14.509374999999999
15.197499999999998
15.885624999999997
16.57375
17.261875
17.95
18.61
21.53
21.49
20.15
19.05
18.74
16.79
17.8
17.39125
16.9825
16.57375
16.165
15.756250000000001
15.3475
14.93875
14.530000000000001
14.12125
13.7125
13.30375
12.895
12.48625
12.0775
11.66875
11.26
11.4
52.49
178.86
22.32
20.59
20.75
16.89
18.62
17.895
17.17
16.445
15.72
14.995000000000001
14.27
13.545
12.82
12.095
11.370000000000001
10.645
9.92
9.195
8.469999999999999
7.744999999999999
7.02
19.28
13.29
8.23
12.91
19.57
9.29
11.46
11.25
10.976875
10.70375
10.430625
10.1575
9.884375
9.61125
9.338125
9.065
8.791875000000001
8.51875
8.245625
7.9725
7.699375
7.42625
7.153125
6.88
9.28
17.72
12.97
10.57
10.99
13.93
6.77
2.24
3.10625
3.9725
4.838750000000001
5.705
6.571250000000001
7.437500000000001
8.30375
9.170000000000002
10.03625
10.902500000000002
11.76875
12.635000000000002
13.50125
14.367500000000001
15.23375
16.1
17.79
27.0
18.25
27.11
30.19
23.9
21.6
24.37
24.4325
24.495
24.5575
24.62
24.6825
24.745
24.8075
24.87
24.9325
24.995
25.0575
25.12
25.1825
25.245
25.3075
25.37
20.12
27.96
26.67
22.99
25.27
22.03
17.57
2.5
3.2775
4.055
4.8325
5.609999999999999
6.387499999999999
7.165
7.9425
8.719999999999999
9.497499999999999
10.274999999999999
11.0525
11.83
12.6075
13.385
14.1625
14.94
0.01
20.2
23.0
23.22
25.29
20.36
13.47
16.75
17.802500000000002
18.855
19.9075
20.96
22.012500000000003
23.065
24.1175
25.17
26.222500000000004
27.275000000000002
28.3275
29.380000000000003
30.432500000000005
31.485000000000003
32.5375
33.59
10.64
52.12
45.95
467.05
25.42
21.38
42.14
34.17
32.7025
31.235
29.767500000000002
28.3
26.8325
25.365000000000002
23.8975
22.43
20.9625
19.494999999999997
18.0275
16.56
15.092499999999998
13.625
12.157499999999999
10.69
0.01
24.98
21.33
22.42
27.68
20.83
22.76
45.73
44.47625
43.2225
41.96875
40.714999999999996
39.46125
38.207499999999996
36.95375
35.7
34.44625
33.192499999999995
31.93875
30.685000000000002
29.431250000000002
28.177500000000002
26.923750000000002
25.67
25.53
47.16
48.96
61.3
50.85
46.85
15.35
56.79
55.0425
53.295
51.5475
49.8
48.052499999999995
46.305
44.5575
42.81
41.0625
39.315
37.567499999999995
35.82
34.0725
32.325
30.577499999999997
28.83
25.62
75.03
46.67
27.46
41.33
41.59
30.19
47.04
44.904375
42.76875
40.633125
38.4975
36.361875
34.22625
32.090625
29.955
27.819374999999997
25.683749999999996
23.548125
21.412499999999998
19.276874999999997
17.14125
15.005624999999995
12.87
21.65
58.32
57.84
46.08
46.15
40.37
17.08
238.64
224.94
211.23999999999998
197.54
183.83999999999997
170.14
156.44
142.74
129.04
115.33999999999999
101.63999999999999
87.94
74.24000000000001
60.53999999999999
46.84
33.139999999999986
19.44
17.15
23.73
17.2
27.34
26.15
33.56
23.67
30.17
29.368125000000003
28.56625
27.764375
26.962500000000002
26.160625000000003
25.35875
24.556875
23.755000000000003
22.953125
22.15125
21.349375000000002
20.5475
19.745625
18.94375
18.141875
17.34
16.95
20.31
20.17
20.28
23.21
22.33
22.01
20.19
19.626250000000002
19.0625
18.49875
17.935000000000002
17.37125
16.8075
16.243750000000002
15.68
15.11625
14.5525
13.98875
13.425
12.86125
12.2975
11.73375
11.17
10.26
17.15
21.61
20.52
22.73
20.41
19.33
17.55
16.6825
15.815000000000001
14.947500000000002
14.08
13.2125
12.345
11.4775
10.61
9.7425
8.875
8.0075
7.140000000000001
6.272500000000001
5.404999999999999
4.5375
3.67
3.72
14.69
19.83
5.96
9.27
12.84
0.4
16.93
15.87875
14.8275
13.77625
12.725
11.67375
10.622499999999999
9.57125
8.52
7.46875
6.4175
5.366249999999999
4.3149999999999995
3.26375
2.2124999999999986
1.161249999999999
0.11
-0.0
12.31
16.08
9.18
12.94
12.32
3.95
1.4
1.8893749999999998
2.37875
2.868125
3.3575
3.846875
4.33625
4.8256250000000005
5.3149999999999995
5.804375
6.293749999999999
6.783125
7.272500000000001
7.761875
8.25125
8.740625
9.23
11.27
15.5
171.24
20.28
18.08
17.99
290.73
15.69
15.79
15.889999999999999
15.99
16.09
16.189999999999998
16.29
16.39
16.49
16.59
16.689999999999998
16.79
16.89
16.99
17.09
17.189999999999998
17.29
18.06
20.19
40.83
22.82
20.5
18.95
18.27
17.97
17.1525
16.335
15.517499999999998
14.7
13.8825
13.065
12.247499999999999
11.43
10.6125
9.795
8.9775
8.16
7.342500000000001
6.525
5.7075
4.89
21.91
25.35
21.88
17.2
18.44
11.93
18.3
17.26
17.071875000000002
16.883750000000003
16.695625
16.5075
16.319375
16.13125
15.943125
15.755
15.566875000000001
15.37875
15.190625
15.002500000000001
14.814375
14.62625
14.438125
14.25
0.35
17.15
20.67
21.31
15.61
16.28
19.12
16.38
20.074375
23.768749999999997
27.463124999999998
31.1575
34.851875
38.54625
42.240624999999994
45.935
49.629374999999996
53.323750000000004
57.018125
60.71249999999999
64.406875
68.10125
71.795625
75.49
23.6
15.7
12.07
14.68
27.87
21.44
11.87
4.69
4.640000000000001
4.590000000000001
4.54
4.49
4.44
4.390000000000001
4.34
4.29
4.24
4.19
4.140000000000001
4.09
4.04
3.99
3.9400000000000004
3.89
8.83
16.08
22.47
20.59
17.89
17.16
15.54
16.77
16.0225
15.274999999999999
14.5275
13.78
13.032499999999999
12.285
11.5375
10.79
10.042499999999999
9.294999999999998
8.5475
7.799999999999999
7.052499999999998
6.305
5.557499999999999
4.81
0.29
4.61
2.3
5.45
13.41
0.59
-0.0
44.59
42.43625
40.282500000000006
38.128750000000004
35.975
33.821250000000006
31.667500000000004
29.51375
27.360000000000003
25.206250000000004
23.052500000000002
20.898750000000003
18.745000000000005
16.591250000000002
14.437500000000004
12.283750000000005
10.13
7.55
0.36
12.76
17.39
17.18
0.68
9.94
7.36
7.516875000000001
7.67375
7.830625
7.9875
8.144375
8.30125
8.458124999999999
8.615
8.771875
8.928749999999999
9.085625
9.2425
9.399375
9.556249999999999
9.713125
9.87
12.22
13.59
11.61
13.93
13.56
8.56
16.01
11.93
11.85625
11.782499999999999
11.70875
11.635
11.56125
11.4875
11.41375
11.34
11.26625
11.192499999999999
11.11875
11.045
10.97125
10.8975
10.82375
10.75
13.85
16.63
31.2
14.99
13.56
13.78
13.71
5.08
5.471875
5.86375
6.255625
6.6475
7.039375
7.43125
7.823125
8.215
8.606874999999999
8.99875
9.390625
9.782499999999999
10.174375
10.56625
10.958124999999999
11.35
11.37
24.09
24.48
53.67
19.46
16.89
16.73
16.42
16.621875000000003
16.82375
17.025625
17.2275
17.429375
17.63125
17.833125
18.035
18.236875
18.43875
18.640625
18.8425
19.044375
19.24625
19.448124999999997
19.65
15.03
20.33
24.3
22.85
62.68
21.8
15.85
12.84
13.246875
13.65375
14.060625
14.467500000000001
14.874375
15.28125
15.688125
16.095
16.501875000000002
16.90875
17.315625
17.7225
18.129375000000003
18.536250000000003
18.943125000000002
19.35
15.64
18.77
19.75
22.02
170.12
20.16
18.2
18.55
18.345
18.14
17.935000000000002
17.73
17.525
17.32
17.115000000000002
16.91
16.705
16.5
16.295
16.09
15.885
15.68
15.475
15.27
18.63
14.42
64.16
21.86
23.52
20.45
17.1
17.8
17.754375
17.708750000000002
17.663125
17.6175
17.571875000000002
17.52625
17.480625
17.435000000000002
17.389375
17.34375
17.298125
17.2525
17.206875
17.16125
17.115625
17.07
4.39
20.87
23.02
22.2
27.65
13.97
12.47
6.26
10.3325
14.405
18.4775
22.549999999999997
26.622499999999995
30.695
34.7675
38.839999999999996
42.912499999999994
46.98499999999999
51.0575
55.129999999999995
59.20249999999999
63.275
67.3475
71.42
19.69
21.9
159.03
18.83
34.53
21.14
16.33
17.4
16.916249999999998
16.432499999999997
15.948749999999999
15.465
14.98125
14.497499999999999
14.013749999999998
13.53
13.04625
12.5625
12.07875
11.594999999999999
11.11125
10.6275
10.14375
9.66
0.87
14.77
14.18
2.81
0.92
3.62
16.37
16.29
14.522499999999999
12.754999999999999
10.987499999999999
9.219999999999999
7.452499999999999
5.684999999999999
3.9174999999999986
2.1499999999999986
0.3824999999999985
1.3850000000000016
3.1525000000000034
4.920000000000002
6.6875
8.455000000000002
10.222500000000004
11.99
2.08
2.57
2.6
2.58
1.03
-0.0
19.27
0.21
1.071875
1.9337499999999999
2.795625
3.6574999999999998
4.519374999999999
5.38125
6.243125
7.1049999999999995
7.966874999999999
8.82875
9.690625
10.5525
11.414375
12.276250000000001
13.138125
14.0
17.11
16.73
13.22
16.43
19.49
13.53
8.71
11.41
11.17625
10.9425
10.70875
10.475
10.24125
10.0075
9.77375
9.54
9.30625
9.0725
8.838750000000001
8.605
8.37125
8.1375
7.9037500000000005
7.67
11.49
11.52
42.52
16.52
15.14
9.16
8.73
10.88
10.358125000000001
9.83625
9.314375
8.7925
8.270625
7.74875
7.226875
6.705
6.183125
5.66125
5.139374999999999
4.6175
4.095625
3.5737499999999995
3.051874999999999
2.53
15.36
11.99
4.14
4.76
14.81
2.38
2.51
0.74
0.831875
0.92375
1.015625
1.1075
1.1993749999999999
1.29125
1.383125
1.475
1.566875
1.65875
1.7506249999999999
1.8425
1.934375
2.02625
2.118125
2.21
2.21
6.8
9.95
9.07
6.9
3.35
0.33
15.01
13.031875
11.05375
9.075625
7.0975
5.119375
3.141250000000001
1.1631250000000009
0.8149999999999995
2.793124999999998
4.77125
6.749374999999999
8.727499999999997
10.705625
12.683749999999998
14.661875
16.64
6.9
4.72
0.92
18.94
18.93
4.81
4.39
2.59
3.435625
4.28125
5.126875
5.9725
6.818125
7.66375
8.509375
9.355
10.200625
11.04625
11.891875
12.7375
13.583125
14.42875
15.274375000000001
16.12
11.19
16.62
14.62
16.34
30.82
11.12
13.33
6.44
7.953125
9.46625
10.979375000000001
12.4925
14.005624999999998
15.51875
17.031875
18.544999999999998
20.058125
21.57125
23.084374999999998
24.5975
26.110625
27.623749999999998
29.136875
30.65
2.13
9.84
3.21
21.81
41.1
10.16
4.18
20.71
19.195625
17.681250000000002
16.166875
14.6525
13.138125
11.623750000000001
10.109375
8.595
7.080625000000001
5.56625
4.051874999999999
2.5375000000000014
1.0231250000000003
0.49125000000000085
2.0056249999999984
3.52
3.7
3.8
3.47
16.39
6.69
13.89
5.18
5.67
5.725625
5.78125
5.836875
5.8925
5.948125
6.00375
6.059375
6.115
6.170624999999999
6.226249999999999
6.281874999999999
6.3374999999999995
6.3931249999999995
6.4487499999999995
6.504375
6.56
4.34
18.65
18.57
19.51
19.51
15.63
3.79
3.26
3.3631249999999997
3.4662499999999996
3.569375
3.6725
3.775625
3.87875
3.981875
4.085
4.188125
4.29125
4.394375
4.4975000000000005
4.600625
4.70375
4.806875
4.91
6.0
17.6
3.95
5.63
6.06
4.5
3.69
5.3
5.2299999999999995
5.16
5.09
5.02
4.95
4.88
4.81
4.74
4.67
4.6
4.529999999999999
4.46
4.39
4.319999999999999
4.25
4.18
4.16
6.38
8.74
16.55
87.8
16.17
11.54
2.79
2.985
3.18
3.375
3.5700000000000003
3.765
3.96
4.155
4.35
4.545
4.74
4.9350000000000005
5.13
5.325
5.52
5.715
5.91
17.27
4.96
5.02
13.87
12.8
35.96
23.33
11.14
12.300625
13.46125
14.621875000000001
15.7825
16.943125000000002
18.10375
19.264375
20.425
21.585625
22.74625
23.906875
25.067500000000003
26.228125
27.38875
28.549375
29.71
15.64
16.58
10.1
18.78
23.44
11.15
5.88
1.15
12.471875
23.79375
35.115625
46.4375
57.759375
69.08125000000001
80.403125
91.72500000000001
103.04687500000001
114.36875
125.69062500000001
137.01250000000002
148.33437500000002
159.65625
170.978125
182.3
17.77
21.72
5.63
25.41
16.44
20.97
7.62
3.13
3.1675
3.205
3.2424999999999997
3.28
3.3175
3.355
3.3925
3.4299999999999997
3.4675
3.505
3.5425
3.58
3.6174999999999997
3.6550000000000002
3.6925
3.73
3.74
3.8
4.3
4.33
3.44
2.81
7.02
16.67
15.260000000000002
13.850000000000001
12.440000000000001
11.030000000000001
9.620000000000001
8.21
6.800000000000001
5.390000000000001
3.9800000000000004
2.5700000000000003
1.1600000000000001
0.25
1.6600000000000001
3.0700000000000003
4.48
5.89
17.31
13.73
9.54
47.6
60.09
16.4
13.26
11.54
11.154375
10.768749999999999
10.383125
9.997499999999999
9.611875
9.22625
8.840625
8.455
8.069374999999999
7.68375
7.298125
6.9125
6.5268749999999995
6.14125
5.755625
5.37
2.89
2.91
3.11
89.31
26.19
27.9
7.14
3.99
3.77625
3.5625
3.34875
3.1350000000000002
2.92125
2.7075
2.4937500000000004
2.2800000000000002
2.06625
1.8525
1.63875
1.4249999999999998
1.2112499999999997
0.9975
0.78375
0.57
-0.0
-0.0
0.74
1.02
1.07
0.77
0.75
13.81
13.686875
13.56375
13.440625
13.3175
13.194375
13.071250000000001
12.948125000000001
12.825
12.701875000000001
12.57875
12.455625
12.3325
12.209375
12.08625
11.963125
11.84
0.28
65.88
12.67
15.44
2.61
6.82
0.6
0.08
0.274375
0.62875
0.9831249999999999
1.3375
1.691875
2.0462499999999997
2.400625
2.755
3.109375
3.46375
3.8181249999999998
4.172499999999999
4.5268749999999995
4.88125
5.235625
5.59
6.52
1.1
4.02
22.72
22.16
30.41
15.05
20.65
22.696875
24.74375
26.790625
28.8375
30.884375
32.93125
34.978125
37.025
39.071875
41.11875
43.165625
45.2125
47.259375
49.30625
51.353125
53.4
18.31
13.44
55.43
15.73
12.56
1.26
0.9
15.52
14.71125
13.9025
13.09375
12.285
11.47625
10.6675
9.85875
9.05
8.24125
7.432499999999999
6.623749999999999
5.8149999999999995
5.00625
4.1975
3.38875
2.58
1.07
2.16
3.27
5.81
21.29
4.36
2.21
1.59
1.5337500000000002
1.4775
1.4212500000000001
1.365
1.30875
1.2525
1.19625
1.1400000000000001
1.08375
1.0274999999999999
0.97125
0.915
0.85875
0.8025
0.74625
0.69
2.16
1.08
0.91
17.81
70.63
14.41
13.5
11.5
10.83
10.16
9.49
8.82
8.15
7.4799999999999995
6.81
6.14
5.47
4.8
4.13
3.459999999999999
2.789999999999999
2.119999999999999
1.4499999999999993
0.78
3.08
3.39
4.33
56.37
20.88
19.12
16.25
12.32
12.034375
11.748750000000001
11.463125
11.1775
10.891875
10.60625
10.320625
10.035
9.749375
9.463750000000001
9.178125
8.8925
8.606875
8.32125
8.035625
7.75
9.86
10.03
19.58
41.55
173.05
29.74
21.93
28.11
27.86
27.61
27.36
27.11
26.86
26.61
26.36
26.11
25.86
25.61
25.36
25.11
24.86
24.61
24.36
24.11
33.28
33.69
31.94
30.62
27.77
18.39
26.78
26.88
26.4375
25.994999999999997
25.5525
25.11
24.6675
24.225
23.7825
23.34
22.8975
22.455
22.0125
21.57
21.1275
20.685000000000002
20.2425
19.8
21.85
21.77
20.62
30.03
62.7
30.16
26.5
21.11
18.940625
16.77125
14.601875
12.4325
10.263124999999999
8.09375
5.9243749999999995
3.754999999999999
1.5856250000000003
0.583750000000002
2.7531250000000007
4.922499999999999
7.091875000000002
9.26125
11.430625
13.6
22.45
21.23
20.14
21.42
20.86
27.8
26.02
23.48
24.005
24.53
25.055
25.58
26.105
26.63
27.155
27.68
28.205
28.73
29.255
29.78
30.305
30.83
31.354999999999997
31.88
31.79
25.03
20.57
26.1
25.91
24.76
16.28
5.27
5.901249999999999
6.5325
7.163749999999999
7.795
8.42625
9.0575
9.688749999999999
10.32
10.951249999999998
11.5825
12.21375
12.844999999999999
13.476249999999999
14.1075
14.73875
15.37
15.27
15.43
16.6
25.44
21.66
23.48
20.35
18.6
18.771875
18.94375
19.115625
19.2875
19.459375
19.63125
19.803125
19.975
20.146875
20.31875
20.490625
20.6625
20.834375
21.00625
21.178125
21.35
21.8
21.74
19.79
18.27
22.54
23.02
21.36
19.25
19.185625
19.12125
19.056874999999998
18.9925
18.928125
18.86375
18.799374999999998
18.735
18.670625
18.60625
18.541874999999997
18.4775
18.413125
18.34875
18.284374999999997
18.22
18.22
20.68
24.11
23.5
23.71
23.52
20.5
19.32
19.664375
20.00875
20.353125
20.697499999999998
21.041875
21.38625
21.730625
22.075
22.419375
22.763749999999998
23.108124999999998
23.4525
23.796875
24.14125
24.485625
24.83
25.03
24.82
27.75
39.11
28.46
26.51
21.56
19.32
19.523125
19.72625
19.929375
20.1325
20.335625
20.53875
20.741875
20.945
21.148125
21.35125
21.554375
21.7575
21.960625
22.16375
22.366875
22.57
25.39
25.28
23.73
23.44
30.58
28.41
22.79
18.14
21.175
24.21
27.245
30.28
33.315
36.35
39.385000000000005
42.42
45.455
48.49
51.525000000000006
54.56
57.595
60.63
63.665000000000006
66.7
31.72
25.83
20.5
22.8
23.38
27.67
19.98
19.04
19.126875
19.213749999999997
19.300625
19.3875
19.474375
19.56125
19.648125
19.735
19.821875
19.908749999999998
19.995625
20.0825
20.169375
20.25625
20.343125
20.43
20.72
22.92
19.9
23.31
23.21
25.45
18.94
21.71
21.780625
21.85125
21.921875
21.9925
22.063125
22.13375
22.204375
22.275
22.345625000000002
22.41625
22.486875
22.5575
22.628125
22.69875
22.769375
22.84
24.09
22.91
20.9
20.48
22.21
57.88
31.02
23.65
23.59875
23.5475
23.49625
23.445
23.393749999999997
23.342499999999998
23.291249999999998
23.24
23.18875
23.1375
23.08625
23.034999999999997
22.983749999999997
22.932499999999997
22.881249999999998
22.83
20.67
20.39
21.99
20.91
23.42
64.02
21.84
16.22
16.61875
17.0175
17.416249999999998
17.814999999999998
18.21375
18.6125
19.01125
19.41
19.80875
20.2075
20.606250000000003
21.005000000000003
21.403750000000002
21.802500000000002
22.20125
22.6
22.76
35.39
46.02
36.93
163.36
43.5
23.14
19.27
20.341874999999998
21.41375
22.485625
23.5575
24.629375
25.70125
26.773125
27.845
28.916875
29.988750000000003
31.060625
32.1325
33.204375
34.276250000000005
35.348125
36.42
43.38
57.13
45.96
46.23
45.72
35.6
21.18
19.47
18.254375
17.03875
15.823125
14.607499999999998
13.391874999999999
12.17625
10.960624999999999
9.745
8.529375
7.313749999999999
6.098125
4.8825
3.666874999999999
2.451249999999998
1.2356249999999989
0.02
22.88
24.17
24.3
28.31
26.54
23.91
22.79
18.63
18.9375
19.244999999999997
19.5525
19.86
20.1675
20.475
20.7825
21.09
21.3975
21.705
22.0125
22.32
22.6275
22.935000000000002
23.2425
23.55
30.66
30.63
22.28
23.08
23.1
20.96
18.99
18.68
19.020625
19.36125
19.701875
20.0425
20.383125
20.72375
21.064375
21.405
21.745625
22.08625
22.426875
22.7675
23.108125
23.448749999999997
23.789375
24.13
24.46
29.65
23.53
27.03
60.73
60.67
25.25
5.3
6.389374999999999
7.47875
8.568125
9.657499999999999
10.746875
11.83625
12.925625
14.015
15.104375000000001
16.19375
17.283125
18.3725
19.461875
20.55125
21.640625
22.73
25.05
21.19
19.35
21.93
25.62
20.87
20.56
20.87
20.765625
20.661250000000003
20.556875
20.4525
20.348125
20.24375
20.139375
20.035
19.930625
19.82625
19.721875
19.6175
19.513125
19.408749999999998
19.304375
19.2
20.55
20.69
10.85
21.04
25.04
24.91
19.63
20.93
20.75
20.57
20.39
20.21
20.03
19.85
19.67
19.490000000000002
19.31
19.13
18.95
18.77
18.59
18.41
18.23
18.05
17.88
18.96
19.95
23.84
28.39
21.7
25.58
15.24
14.894375
14.54875
14.203125
13.8575
13.511875
13.166250000000002
12.820625
12.475000000000001
12.129375
11.783750000000001
11.438125000000001
11.092500000000001
10.746875000000001
